Commune,Etage,Superficie,Piece,Electricite,Gaz,Eau,Acte notarie,Jardin,Livret foncier,Meuble,Garage,Prix,Prix M2
26,4,117,4,0,0,0,0,0,0,0,0,1800,15.38
27,2,127,4,1,1,1,1,0,1,0,0,1800,14.17
27,1,100,4,0,0,0,0,0,0,0,1,1800,18.00
27,4,95,4,1,1,1,1,0,0,0,1,1800,18.95
27,1,68,3,1,1,1,0,0,0,0,0,1800,26.47
27,3,67,3,1,1,1,1,0,0,0,0,1800,26.87
27,3,80,3,1,1,1,1,0,0,0,0,1800,22.50
27,1,115,4,1,1,1,1,0,0,0,1,1800,15.65
27,2,95,3,1,1,1,0,0,0,0,1,1800,18.95
27,1,75,3,1,1,1,0,0,0,0,0,1800,24.00
27,2,70,2,1,1,1,0,0,0,1,1,1800,25.71
27,2,120,4,1,1,1,0,0,0,0,1,1800,15.00
28,2,114,3,1,1,1,1,0,1,0,1,1800,15.79
21,3,50,3,1,1,1,0,0,0,0,0,1830,36.60
1,4,140,5,1,1,1,1,0,0,0,0,1800,12.86
2,12,88,4,1,1,1,1,0,1,0,0,1850,21.02
2,1,73,3,1,1,1,0,0,0,0,0,1850,25.34
2,2,75,3,1,1,1,0,1,0,0,0,1850,24.67
2,1,75,3,0,0,0,1,0,1,0,0,1850,24.67
3,2,65,2,1,1,1,0,0,0,0,0,1850,28.46
4,1,130,6,1,1,1,0,0,0,0,0,1850,14.23
4,5,192,6,1,1,1,1,0,0,0,0,1850,9.64
4,5,75,3,1,1,1,1,0,0,0,0,1850,24.67
4,4,100,4,0,0,0,0,0,0,0,0,1850,18.50
4,1,68,2,1,1,1,0,0,0,0,0,1850,27.21
4,3,45,2,1,1,1,0,0,0,0,0,1850,41.11
5,2,57,3,1,1,1,0,0,0,0,0,1850,32.46
6,4,120,4,1,1,1,0,0,0,0,1,1850,15.42
6,6,85,4,1,1,1,0,0,0,0,0,1850,21.76
6,12,72,3,1,1,1,0,1,0,0,0,1850,25.69
7,1,120,4,1,1,1,1,0,1,0,1,1850,15.42
10,1,104,3,1,1,1,0,0,0,0,0,1850,17.79
11,2,90,3,1,1,1,1,1,1,0,1,1850,20.56
11,2,100,4,1,1,1,1,1,1,0,0,1850,18.50
13,4,120,5,1,1,1,1,0,1,0,0,1850,15.42
14,4,73,3,1,1,1,1,0,1,0,0,1850,25.34
14,2,87,3,1,1,1,1,0,1,0,0,1850,21.26
14,1,120,4,1,1,1,1,0,1,0,0,1850,15.42
14,4,100,3,1,1,1,0,0,0,0,1,1850,18.50
17,1,125,4,1,1,1,0,0,0,0,1,1850,14.80
20,2,122,5,1,1,1,1,0,0,0,0,1850,15.16
22,4,85,3,1,1,1,0,0,0,0,0,1850,21.76
22,3,130,4,1,1,1,0,0,0,0,1,1850,14.23
25,3,100,3,1,1,1,0,0,0,0,0,1850,18.50
26,2,82,4,1,1,1,0,0,0,0,0,1850,22.56
26,2,131,5,1,1,1,1,0,0,0,1,1850,14.12
1,4,75,3,1,1,1,1,0,1,0,0,1900,25.33
4,4,65,3,1,1,1,0,0,0,0,0,1880,28.92
25,2,90,4,1,1,1,1,0,1,0,0,1880,20.89
27,2,150,5,1,1,1,0,1,0,0,0,1880,12.53
1,4,78,3,1,1,1,1,0,0,0,0,1950,25.00
1,4,73,3,1,1,1,1,0,0,1,0,3000,41.10
1,5,76,3,1,1,1,1,0,1,0,0,1100,14.47
1,5,84,3,1,1,1,0,0,0,0,0,1200,14.29
2,5,125,5,1,0,1,1,0,0,1,0,1900,15.20
2,3,75,3,1,1,1,0,0,0,0,0,1900,25.33
2,5,110,4,0,0,0,0,0,0,0,0,1900,17.27
2,1,122,3,1,1,1,0,1,0,0,1,1900,15.57
3,3,61,3,1,1,1,1,0,1,0,0,1900,31.15
3,2,70,3,1,1,1,0,0,0,0,0,1900,27.14
3,2,125,4,1,1,1,0,1,0,0,0,1900,15.20
4,1,75,3,1,1,1,1,0,1,0,0,1900,25.33
4,5,100,4,1,1,1,0,0,0,0,0,1900,19.00
4,4,93,3,1,1,1,1,0,0,0,0,1900,20.43
4,1,110,4,1,1,1,1,0,1,0,0,1900,17.27
4,2,80,3,0,0,0,0,0,0,0,0,1900,23.75
4,1,54,2,1,1,1,1,0,1,0,0,1900,35.19
4,2,140,5,1,1,1,1,0,1,0,0,1900,13.57
4,1,74,4,1,1,1,0,0,0,0,0,1900,25.68
4,4,80,3,1,1,1,1,0,1,0,0,1900,23.75
4,1,137,5,1,1,1,0,0,0,0,0,1900,13.87
4,3,55,3,1,1,1,0,0,1,0,0,1900,34.55
4,2,55,2,0,0,0,0,0,0,0,0,1900,34.55
4,6,75,3,1,1,1,1,0,1,0,1,1900,25.33
4,3,180,5,0,0,0,0,0,0,0,0,1900,10.56
4,5,97,4,1,1,1,0,0,0,0,0,1900,19.59
4,5,200,5,1,1,1,0,0,0,0,0,1900,9.50
4,1,84,4,1,1,1,0,0,0,0,0,1900,22.62
4,1,120,6,0,0,0,0,0,0,0,0,1900,15.83
4,7,85,2,0,0,0,0,0,0,0,0,1900,22.35
4,3,90,3,0,0,0,0,0,0,0,0,1900,21.11
4,3,85,4,1,1,1,0,0,0,0,0,1900,22.35
4,1,180,3,1,1,1,0,0,0,1,0,1900,10.56
4,3,120,5,0,0,0,0,0,0,0,0,1900,15.83
4,1,100,3,1,1,1,0,0,0,0,0,1900,19.00
5,1,45,2,1,1,0,1,0,1,0,0,1900,42.22
5,1,100,5,1,1,1,1,0,0,0,0,1900,19.00
5,3,110,4,0,0,0,0,0,0,0,0,1900,17.27
6,2,55,2,1,1,0,1,0,1,1,0,1900,34.55
6,3,75,3,1,1,1,0,0,0,0,0,1900,25.33
6,6,70,3,1,1,1,1,1,0,0,1,1900,27.14
6,3,80,3,1,1,1,0,0,0,1,0,1900,23.75
7,1,72,3,1,1,1,1,0,0,0,0,1900,26.39
7,1,72,3,0,0,0,1,1,0,0,0,1900,26.39
8,2,61,2,1,1,1,1,0,1,0,0,1900,31.15
8,5,65,3,1,1,1,1,0,1,0,0,1900,29.23
9,5,100,5,1,1,1,1,0,0,0,0,1900,19.00
11,3,160,4,1,1,1,1,0,0,0,1,1900,11.88
13,10,100,4,1,1,1,0,0,0,0,0,1900,19.00
13,1,70,2,1,1,1,0,0,0,0,0,1900,27.14
14,7,115,3,1,1,1,1,1,1,1,1,1900,16.52
14,1,240,7,1,1,1,0,0,0,0,1,1900,7.92
14,3,83,4,1,1,1,0,0,0,0,0,1900,22.89
14,5,97,3,1,1,1,0,0,0,0,1,1900,19.59
14,2,71,3,1,1,1,1,0,0,0,0,1900,26.76
14,1,105,3,1,1,1,0,1,0,0,1,1900,18.10
14,1,87,3,1,1,1,1,1,1,0,0,1900,21.84
14,5,105,5,1,1,1,1,0,1,0,0,1900,18.10
14,1,200,3,1,1,1,0,1,0,1,1,1900,9.50
14,4,120,4,1,1,1,0,0,0,0,0,1900,15.83
14,1,90,3,1,1,1,0,0,0,0,0,1900,21.11
15,4,105,3,1,1,1,0,0,0,0,0,1900,18.10
15,5,88,4,1,1,1,0,0,0,0,0,1900,21.59
15,6,70,3,1,1,1,1,0,0,1,0,1900,27.14
15,2,79,3,1,1,1,0,0,0,0,0,1900,24.05
17,1,130,5,1,1,1,1,1,1,0,0,1900,14.62
17,3,184,5,1,1,1,0,0,0,1,0,1900,10.33
17,4,120,4,1,1,1,1,0,1,0,0,1900,15.83
17,3,130,4,1,1,1,0,0,0,0,0,1900,14.62
17,2,120,4,1,1,1,1,0,1,0,0,1900,15.83
17,2,100,4,1,1,1,1,0,1,0,0,1900,19.00
17,1,125,5,1,1,1,1,0,0,0,0,1900,15.20
17,2,75,3,1,1,1,1,0,0,0,0,1900,25.33
18,2,90,4,1,1,1,1,0,1,0,0,1900,21.11
18,2,139,4,0,1,1,1,0,1,0,0,1900,13.67
18,2,77,4,1,1,1,1,0,0,0,0,1900,24.68
18,1,75,3,1,1,1,1,0,0,0,0,1900,25.33
18,1,70,3,1,1,1,1,1,0,0,0,1900,27.14
18,3,66,3,1,1,1,0,0,0,1,0,1900,28.79
20,6,85,4,1,1,1,1,0,0,0,0,1900,22.35
20,2,70,3,1,1,1,1,0,0,0,0,1900,27.14
20,1,62,2,1,1,1,1,1,1,0,0,1900,30.65
20,2,60,2,1,1,1,0,0,0,0,0,1900,31.67
20,2,90,3,1,1,1,0,0,0,0,0,1900,21.11
20,2,110,4,1,1,1,0,0,0,0,0,1900,17.27
22,2,58,2,1,1,1,0,0,0,1,0,1900,32.76
22,8,188,5,1,1,1,0,0,0,0,1,1900,10.11
22,2,128,4,1,1,1,0,1,0,0,0,1900,14.84
22,2,132,4,1,1,1,0,1,0,0,0,1900,14.39
22,1,110,4,1,1,1,1,0,0,0,1,1900,17.27
22,3,70,3,1,1,1,1,0,1,0,0,1900,27.14
22,2,115,4,1,1,1,0,0,0,0,0,1900,16.52
22,3,105,3,1,1,1,0,0,0,0,0,1900,18.10
22,4,110,3,1,1,1,0,0,0,0,0,1900,17.27
22,4,80,3,1,0,1,0,0,0,0,1,1900,23.75
22,4,138,5,1,1,1,0,1,0,0,1,1900,13.77
22,2,114,3,1,1,1,0,0,0,0,1,1900,16.67
22,4,80,3,1,1,1,0,0,0,0,0,1900,23.75
22,6,130,4,1,1,1,0,1,0,0,1,1900,14.62
23,3,68,3,1,1,1,1,0,0,0,0,1900,27.94
23,1,60,3,1,1,1,1,0,1,0,0,1900,31.67
23,1,70,3,0,0,0,0,0,0,0,0,1900,27.14
24,1,85,4,1,1,1,0,1,0,1,0,1900,22.35
25,1,87,3,1,1,1,1,0,1,0,0,1900,21.84
25,2,135,4,1,1,1,0,0,0,1,1,1900,14.07
26,2,174,4,0,0,0,0,0,0,0,0,1900,10.92
26,3,75,3,1,1,1,1,0,0,0,0,1900,25.33
26,4,105,4,1,1,1,0,0,0,0,0,1900,18.10
27,4,125,4,1,1,1,1,1,1,0,0,1900,15.20
27,4,72,3,1,1,1,0,0,0,0,0,1900,26.39
27,3,100,5,1,1,1,1,0,1,0,0,1900,19.00
27,4,77,3,1,1,1,1,0,0,0,0,1900,24.68
27,2,70,3,1,1,1,1,0,0,0,0,1900,27.14
27,1,100,3,1,1,1,1,0,0,0,1,1900,19.00
27,3,95,3,1,1,1,1,0,1,0,0,1900,20.00
27,1,77,3,1,1,1,1,0,1,0,1,1900,24.68
27,1,90,4,1,1,1,1,0,0,0,0,1900,21.11
27,3,190,4,1,1,1,0,0,0,0,1,1900,10.00
27,4,137,4,1,1,1,0,0,0,0,1,1900,13.87
5,4,61,3,1,1,1,0,0,1,0,0,1920,31.48
9,5,85,3,1,1,1,0,0,0,0,0,1920,22.59
5,1,80,3,1,1,1,0,0,0,0,0,1925,24.06
4,5,57,2,1,1,1,0,0,0,0,0,1930,33.86
5,2,80,4,0,0,0,0,0,0,0,0,1930,24.13
27,5,250,8,1,1,1,0,0,0,0,0,1930,7.72
1,5,97,3,1,1,1,0,0,0,0,0,1300,13.40
2,1,73,3,1,1,1,0,0,0,0,0,1950,26.71
2,1,85,3,1,1,1,0,0,0,0,0,1950,22.94
2,1,82,3,1,1,1,1,0,0,0,0,1950,23.78
3,1,75,4,1,1,1,1,0,0,0,0,1950,26.00
4,1,117,6,1,1,1,0,0,0,0,0,1950,16.67
4,2,120,4,1,1,1,1,0,1,1,0,1950,16.25
4,4,113,5,1,1,1,0,0,0,0,0,1950,17.26
4,2,70,3,1,1,1,1,0,1,0,0,1950,27.86
4,3,50,2,1,1,1,0,0,0,0,0,1950,39.00
4,4,50,2,0,1,1,0,0,0,0,0,1950,39.00
4,4,95,4,1,1,1,0,0,0,0,0,1950,20.53
4,4,120,4,1,1,1,0,0,0,0,0,1950,16.25
6,5,100,4,0,1,1,1,0,0,0,0,1950,19.50
6,2,68,3,1,1,1,0,0,1,0,0,1950,28.68
6,12,76,3,1,1,1,1,0,0,0,0,1950,25.66
7,1,80,3,1,1,1,0,0,0,0,0,1950,24.38
8,4,89,3,1,1,1,1,0,0,0,0,1950,21.91
9,3,75,3,1,1,1,0,0,0,0,0,1950,26.00
12,4,150,5,0,0,0,0,0,0,0,1,1950,13.00
12,1,50,2,1,1,1,0,0,0,0,0,1950,39.00
15,2,70,3,1,1,1,1,0,0,0,0,1950,27.86
20,3,84,3,1,1,1,1,1,0,0,0,1950,23.21
20,4,154,4,1,1,1,0,0,0,0,1,1950,12.66
20,1,68,3,0,0,0,0,0,0,0,0,1950,28.68
22,4,126,4,0,0,0,0,0,0,0,0,1950,15.48
24,5,115,4,1,1,1,1,0,0,0,1,1950,16.96
17,1,150,4,1,1,1,0,0,0,0,1,1960,13.07
14,1,145,5,1,1,1,0,0,0,0,0,1970,13.59
1,5,72,3,1,1,1,1,0,1,0,0,1350,18.75
7,2,112,3,1,1,1,0,0,0,0,1,1980,17.68
1,5,78,3,1,1,1,1,0,1,0,0,1350,17.31
1,5,70,3,1,1,1,1,0,0,0,0,1350,19.29
1,5,92,3,1,1,1,0,0,0,0,1,1350,14.67
1,5,72,3,1,1,1,1,0,0,0,0,1500,20.83
1,5,78,4,1,1,1,0,0,0,0,1,1500,19.23
1,5,75,3,1,1,1,0,0,1,1,0,1550,20.67
1,5,87,3,1,1,1,1,0,1,0,0,1600,18.39
1,5,70,3,1,1,1,1,0,1,0,0,1600,22.86
1,5,87,4,1,1,1,0,1,0,0,0,1800,20.69
1,5,72,3,1,1,1,0,0,0,0,0,2000,27.78
2,2,75,3,1,1,1,0,0,0,0,0,2000,26.67
2,4,106,5,1,1,1,0,0,0,0,0,2000,18.87
2,3,96,4,1,1,1,1,0,0,0,0,2000,20.83
2,5,78,4,1,1,1,0,0,0,1,0,2000,25.64
2,9,120,4,1,1,1,1,0,0,0,0,2000,16.67
2,1,70,3,0,0,0,0,0,0,0,0,2000,28.57
2,3,72,3,1,1,1,1,0,0,0,0,2000,27.78
2,2,110,4,1,1,1,0,0,0,0,1,2000,18.18
2,1,90,4,1,1,1,0,0,0,0,0,2000,22.22
2,2,65,2,1,1,1,0,0,0,0,0,2000,30.77
3,2,120,4,1,1,0,0,1,0,0,0,2000,16.67
3,1,98,4,1,1,1,1,0,0,0,0,2000,20.41
4,5,100,4,0,0,0,0,0,0,0,0,2000,20.00
4,1,48,2,1,1,1,1,0,0,0,0,2000,41.67
4,4,140,6,1,1,1,1,0,0,0,0,2000,14.29
4,2,90,3,1,1,1,1,0,1,0,0,2000,22.22
4,6,94,4,1,1,1,1,0,1,0,0,2000,21.28
4,2,45,2,1,1,1,1,0,1,0,0,2000,44.44
4,1,40,2,1,1,1,1,0,0,0,0,2000,50.00
4,4,65,2,1,1,1,0,0,0,0,0,2000,30.77
4,3,104,4,1,1,1,1,0,1,0,0,2000,19.23
4,1,82,3,1,1,1,1,0,1,0,0,2000,24.39
4,1,67,2,0,0,0,0,0,0,0,0,2000,29.85
4,4,100,4,1,1,1,1,0,1,0,0,2000,20.00
4,2,86,4,0,0,0,0,0,0,0,0,2000,23.26
4,2,70,3,1,1,1,1,0,1,0,0,2000,28.57
4,1,50,3,1,1,1,1,0,1,0,0,2000,40.00
4,6,180,5,0,1,1,0,0,1,0,0,2000,11.11
4,4,75,3,0,0,0,0,0,0,0,0,2000,26.67
4,1,40,2,1,1,1,1,0,0,0,0,2000,50.00
4,6,50,2,1,1,1,1,0,0,0,0,2000,40.00
4,2,125,5,1,1,1,1,0,1,0,0,2000,16.00
4,6,86,4,1,1,1,1,0,0,0,0,2000,23.26
4,5,90,4,1,1,1,1,0,1,0,0,2000,22.22
4,1,40,2,1,1,1,0,0,0,0,0,2000,50.00
4,2,100,3,0,0,0,1,0,1,0,0,2000,20.00
4,2,75,3,1,1,1,0,0,0,0,0,2000,26.67
4,2,100,4,1,1,1,0,0,0,1,0,2000,20.00
4,3,75,3,0,0,0,0,0,0,0,0,2000,26.67
4,5,28,1,0,0,0,0,0,0,0,0,2000,71.43
4,2,90,4,1,1,1,0,0,0,0,0,2000,22.22
4,4,65,3,1,1,1,0,0,0,0,0,2000,30.77
4,2,180,5,1,1,1,0,0,0,1,0,2000,11.11
4,2,127,5,1,1,1,0,0,0,0,0,2000,15.75
4,1,78,3,0,0,0,0,0,0,0,0,2000,25.64
4,1,173,5,1,1,1,0,1,0,0,1,2000,11.56
4,3,90,3,1,1,1,0,1,0,0,1,2000,22.22
4,6,73,3,1,1,1,0,0,0,0,0,2000,27.40
4,6,90,3,1,1,1,0,0,0,0,0,2000,22.22
4,1,60,3,1,1,1,0,0,0,0,0,2000,33.33
4,2,85,4,1,1,1,0,0,0,0,0,2000,23.53
4,4,130,5,1,1,1,0,0,0,0,0,2000,15.38
4,5,200,7,1,1,1,0,0,0,0,0,2000,10.00
4,4,100,4,1,1,1,0,0,0,0,0,2000,20.00
5,5,50,2,0,0,0,1,0,0,0,0,2000,40.00
5,5,70,3,1,1,1,0,0,0,0,0,2000,28.57
5,2,40,2,1,1,1,1,0,1,0,0,2000,50.00
5,4,60,3,1,1,1,1,0,1,0,0,2000,33.33
5,1,67,4,1,1,1,1,0,0,0,0,2000,29.85
5,5,85,4,1,1,1,0,0,1,0,0,2000,23.53
5,1,98,4,0,0,0,0,0,0,0,0,2000,20.41
5,1,55,2,1,1,1,0,0,0,0,0,2000,36.36
5,3,90,4,1,1,1,0,0,0,0,0,2000,22.22
6,12,80,3,1,1,1,1,0,1,0,0,2000,25.00
6,7,70,3,1,1,1,1,0,1,0,0,2000,28.57
6,5,115,5,1,1,1,1,0,1,0,0,2000,17.39
6,4,100,4,1,1,1,1,0,1,0,0,2000,20.00
6,7,76,3,1,1,1,0,0,0,0,0,2000,26.32
6,12,95,4,1,1,1,1,0,1,0,0,2000,21.05
6,2,100,4,1,1,1,1,0,1,0,0,2000,20.00
6,1,75,3,0,0,0,1,0,0,0,0,2000,26.67
6,2,80,3,1,1,1,1,0,1,0,0,2000,25.00
6,1,75,3,1,1,1,1,0,1,0,0,2000,26.67
6,8,60,2,1,1,1,1,0,1,0,0,2000,33.33
6,4,75,3,1,1,1,1,0,1,0,0,2000,26.67
6,2,92,4,1,1,1,0,0,0,0,1,2000,21.74
6,7,78,3,1,1,1,1,0,1,1,0,2000,25.64
6,3,83,3,1,1,1,0,0,0,0,0,2000,24.10
6,8,76,3,0,0,0,0,0,0,0,0,2000,26.32
7,5,73,3,1,1,1,1,0,1,0,0,2000,27.40
7,1,100,4,1,1,1,0,0,0,0,0,2000,20.00
7,2,82,3,1,0,1,1,0,0,0,0,2000,24.39
7,7,85,3,1,1,1,0,0,0,0,0,2000,23.53
8,4,117,5,1,1,1,1,0,1,0,0,2000,17.09
8,4,62,3,0,1,1,1,0,1,0,0,2000,32.26
8,1,120,5,1,1,1,1,0,0,0,0,2000,16.67
10,5,47,3,1,1,1,0,0,0,0,0,2000,42.55
10,5,127,3,1,1,1,0,0,0,0,1,2000,15.75
10,3,145,4,1,1,1,1,0,1,0,0,2000,13.79
10,1,64,3,1,1,1,0,0,1,0,0,2000,31.25
10,1,80,3,1,1,1,1,0,1,0,0,2000,25.00
10,6,50,2,1,1,1,1,0,0,0,0,2000,40.00
10,4,54,3,1,1,1,1,0,0,0,0,2000,37.04
10,7,97,4,1,1,1,1,0,1,1,1,2000,20.62
10,2,60,3,1,1,1,0,0,0,0,0,2000,33.33
10,9,35,2,1,1,1,1,0,1,1,0,2000,57.14
10,13,51,3,1,1,1,1,0,1,0,0,2000,39.22
10,7,90,3,1,1,1,1,0,1,0,0,2000,22.22
10,4,70,3,1,1,1,1,0,1,0,0,2000,28.57
10,1,40,2,1,1,1,0,0,0,0,0,2000,50.00
11,3,85,3,1,1,1,0,0,0,0,0,2000,23.53
11,4,105,4,1,1,1,1,0,1,0,1,2000,19.05
12,2,68,3,1,1,1,1,0,0,0,0,2000,29.41
12,4,130,5,0,0,0,0,0,0,0,1,2000,15.38
13,5,115,4,1,1,1,1,0,1,0,0,2000,17.39
13,5,70,3,0,0,0,0,0,0,0,0,2000,28.57
13,2,93,5,0,0,0,1,0,1,0,0,2000,21.51
14,3,105,4,1,1,0,1,0,0,0,0,2000,19.05
14,5,136,4,1,1,1,0,0,0,0,0,2000,14.71
14,2,136,6,0,0,0,1,0,1,0,0,2000,14.71
14,1,78,3,1,1,1,1,0,0,0,0,2000,25.64
14,1,110,4,1,1,1,1,0,0,0,0,2000,18.18
14,4,120,4,1,1,1,1,0,1,0,0,2000,16.67
14,4,122,4,1,1,1,0,0,0,0,0,2000,16.39
14,2,55,2,1,1,1,0,0,0,0,0,2000,36.36
14,4,80,3,1,1,1,0,0,0,0,0,2000,25.00
14,3,66,3,1,1,1,0,0,0,1,0,2000,30.30
14,2,73,3,0,0,0,1,0,1,0,0,2000,27.40
14,5,100,4,1,1,1,0,0,0,0,0,2000,20.00
14,2,83,3,1,1,1,0,0,0,0,0,2000,24.10
14,2,90,4,1,1,1,0,0,0,0,0,2000,22.22
15,4,76,3,1,1,1,1,0,0,0,0,2000,26.32
15,6,80,3,0,0,0,0,0,0,0,0,2000,25.00
15,3,54,2,1,1,1,0,0,0,0,0,2000,37.04
15,4,78,3,1,1,1,1,0,0,0,0,2000,25.64
15,3,63,2,1,1,1,0,1,0,0,0,2000,31.75
15,3,72,3,1,1,1,1,0,0,0,0,2000,27.78
15,2,55,2,1,1,1,0,0,0,0,0,2000,36.36
15,1,70,3,1,1,1,0,1,0,0,0,2000,28.57
16,3,65,3,1,1,1,1,0,0,0,0,2000,30.77
16,2,200,5,0,0,0,1,0,0,0,0,2000,10.00
16,4,120,5,1,1,1,0,0,0,0,0,2000,16.67
17,1,65,2,1,1,1,1,0,0,0,0,2000,30.77
17,1,48,2,1,1,1,1,0,0,1,0,2000,41.67
17,1,150,4,1,1,1,1,0,1,0,0,2000,13.33
17,1,127,4,1,1,1,1,0,0,0,0,2000,15.75
17,1,90,4,1,1,1,1,0,1,0,0,2000,22.22
17,1,126,4,1,1,1,1,0,0,0,0,2000,15.87
17,6,75,3,1,1,1,0,0,0,0,0,2000,26.67
17,6,109,3,1,1,1,1,0,1,0,0,2000,18.35
18,3,75,3,1,1,1,0,0,0,0,0,2000,26.67
18,1,64,3,1,1,1,0,1,0,0,0,2000,31.25
18,1,71,3,1,1,1,1,0,0,0,0,2000,28.17
18,2,80,3,1,1,1,0,0,0,1,1,2000,25.00
18,4,60,2,0,0,0,0,0,0,0,0,2000,33.33
18,1,100,4,1,1,1,1,0,1,0,1,2000,20.00
18,1,74,3,1,1,1,1,0,1,0,1,2000,27.03
18,1,85,3,1,1,1,0,1,0,0,0,2000,23.53
18,1,65,3,1,1,1,0,1,0,0,0,2000,30.77
18,3,80,3,1,1,1,1,0,0,0,0,2000,25.00
18,2,74,3,1,1,1,0,0,1,0,0,2000,27.03
18,4,66,2,1,1,1,0,0,0,0,0,2000,30.30
18,2,117,5,1,1,1,0,1,0,0,0,2000,17.09
19,1,123,4,1,1,0,1,1,1,0,1,2000,16.26
19,1,72,4,1,1,1,0,0,0,0,0,2000,27.78
20,2,110,5,1,1,1,1,0,1,0,0,2000,18.18
20,1,72,3,1,1,1,1,1,0,0,0,2000,27.78
20,2,104,5,1,1,1,1,0,0,0,1,2000,19.23
20,3,81,3,1,1,1,0,0,0,0,0,2000,24.69
20,3,75,3,0,0,0,0,0,0,0,0,2000,26.67
20,3,60,2,1,1,1,1,0,0,0,0,2000,33.33
20,1,162,5,1,1,1,1,0,0,0,1,2000,12.35
20,1,73,3,1,1,1,1,0,0,0,0,2000,27.40
20,5,83,3,1,1,1,1,0,1,0,0,2000,24.10
20,1,66,2,1,1,1,0,0,0,0,0,2000,30.30
21,2,68,4,1,1,1,0,0,0,0,0,2000,29.41
22,1,105,4,1,1,1,1,0,0,1,1,2000,19.05
22,3,100,4,1,1,1,1,0,1,1,1,2000,20.00
22,2,80,3,1,1,1,0,0,0,0,0,2000,25.00
22,3,116,4,1,1,1,1,0,1,0,1,2000,17.24
22,2,74,3,1,1,1,1,1,1,0,0,2000,27.03
22,2,130,4,1,1,1,0,0,0,0,1,2000,15.38
22,2,104,4,1,1,1,0,0,0,0,1,2000,19.23
22,3,72,3,0,0,0,1,0,1,0,0,2000,27.78
22,1,87,3,1,1,1,1,0,1,0,1,2000,22.99
22,2,80,3,1,1,1,0,0,0,0,0,2000,25.00
22,3,90,3,1,1,1,0,0,0,0,1,2000,22.22
22,8,128,3,0,0,0,0,0,0,0,0,2000,15.63
22,3,50,3,1,1,1,1,1,1,0,0,2000,40.00
22,3,125,4,1,1,1,1,0,0,0,1,2000,16.00
22,4,67,3,1,1,1,1,0,0,0,0,2000,29.85
22,1,130,4,1,1,1,0,0,0,1,1,2000,15.38
22,1,107,3,1,1,1,0,0,0,0,0,2000,18.69
22,5,87,2,1,1,1,0,0,0,0,0,2000,22.99
22,4,84,3,1,1,1,1,0,0,0,0,2000,23.81
22,5,118,4,0,1,1,1,0,1,0,1,2000,16.95
22,1,75,3,0,0,0,0,0,0,0,0,2000,26.67
22,3,126,4,1,1,1,0,1,0,0,1,2000,15.87
22,7,125,4,1,1,1,0,1,0,0,1,2000,16.00
23,2,70,3,0,1,1,1,0,0,0,0,2000,28.57
23,2,75,3,1,1,1,1,0,0,0,0,2000,26.67
23,2,52,3,0,0,0,0,0,0,0,0,2000,38.46
24,2,50,2,1,1,1,1,0,1,0,0,2000,40.00
24,5,95,3,1,1,1,1,0,0,0,0,2000,21.05
24,5,95,3,1,1,1,0,0,0,0,0,2000,21.05
24,3,150,5,1,1,1,0,0,0,1,1,2000,13.33
24,2,130,5,1,1,1,1,0,0,0,0,2000,15.38
25,1,78,3,0,0,0,0,0,0,0,0,2000,25.64
25,4,90,4,1,0,1,1,0,1,0,0,2000,22.22
25,1,100,3,1,1,1,1,0,0,0,0,2000,20.00
25,3,75,2,1,1,1,0,0,0,1,0,2000,26.67
25,3,65,3,0,0,0,0,0,0,0,0,2000,30.77
25,2,90,4,1,1,1,0,0,0,0,0,2000,22.22
25,3,125,4,1,1,1,1,1,1,1,1,2000,16.00
25,4,120,4,1,1,1,0,1,0,0,1,2000,16.67
25,2,90,4,1,1,1,0,0,0,0,1,2000,22.22
25,2,132,4,1,1,1,0,0,0,0,1,2000,15.15
25,4,75,3,0,0,0,0,0,0,0,0,2000,26.67
25,2,108,4,1,1,1,0,0,0,1,1,2000,18.52
26,4,80,3,1,1,1,1,0,0,0,0,2000,25.00
26,3,105,4,1,1,1,0,0,0,0,0,2000,19.05
26,1,75,3,1,1,1,0,0,0,0,0,2000,26.67
27,3,75,3,1,1,1,0,0,0,0,0,2000,26.67
27,3,115,3,1,1,1,1,1,1,1,1,2000,17.39
27,2,180,5,1,1,1,1,0,1,0,1,2000,11.11
27,1,132,4,1,1,1,1,0,1,0,1,2000,15.15
27,1,84,3,1,1,1,1,0,1,0,0,2000,23.81
27,2,75,3,1,1,1,1,0,1,0,0,2000,26.67
27,10,78,3,1,1,1,0,0,0,0,0,2000,25.64
27,5,71,3,1,1,1,1,0,1,0,0,2000,28.17
27,1,75,3,1,1,1,1,0,1,0,0,2000,26.67
27,1,80,3,1,1,1,1,0,1,0,1,2000,25.00
27,2,125,4,1,1,1,0,0,0,0,1,2000,16.00
27,3,170,3,0,0,0,1,0,1,0,0,2000,11.76
27,3,95,3,1,1,1,1,0,1,0,1,2000,21.05
27,1,81,3,1,1,1,1,0,1,0,0,2000,24.69
27,2,118,4,0,0,0,1,0,1,0,1,2000,16.95
27,4,135,4,1,1,1,1,0,0,0,1,2000,14.81
27,1,85,3,1,1,1,0,0,0,0,0,2000,23.53
28,1,160,4,1,1,1,1,1,1,0,1,2000,12.50
28,1,100,4,1,1,1,0,0,0,0,0,2000,20.00
4,6,75,3,1,1,1,0,0,0,0,0,2050,27.33
15,2,100,4,1,1,1,0,0,0,0,0,2050,20.50
